date,region,channel,category,product_id,orders,units,gmv,discount,refund_amount,new_customers,returning_customers,avg_session_seconds,impressions,clicks,ctr
2025-09-22,西北,线下门店,家居家装,家居家装-SKU007,50,46,4684.21,1073.67,260.96,14,36,268,350,50,0.1429
2025-09-22,华中,天猫,食品生鲜,食品生鲜-SKU006,62,67,6376.28,1544.12,111.48,10,52,539,310,62,0.2
2025-09-22,华东,拼多多,家用电器,家用电器-SKU004,31,35,4532.25,827.81,234.0,3,28,152,682,55,0.0806
2025-09-22,华中,小程序,手机数码,手机数码-SKU002,45,37,4770.4,1050.09,249.81,17,28,235,495,49,0.099
2025-09-22,东北,抖音,母婴玩具,母婴玩具-SKU008,62,71,8556.04,963.6,187.4,6,56,483,1798,250,0.139
2025-09-22,华北,京东,运动户外,运动户外-SKU002,63,86,7179.3,788.19,196.88,25,38,342,1260,184,0.146
2025-09-22,西北,美团,家用电器,家用电器-SKU005,25,30,4207.66,604.17,77.81,5,20,502,325,44,0.1354
2025-09-22,华东,线下门店,运动户外,运动户外-SKU001,14,14,1901.67,250.97,141.37,3,11,433,56,14,0.25
2025-09-23,华南,抖音,食品生鲜,食品生鲜-SKU002,72,89,8413.07,2.41,117.51,8,64,167,360,72,0.2
2025-09-23,华中,京东,服饰鞋包,服饰鞋包-SKU004,37,44,2447.66,382.15,95.35,5,32,458,370,37,0.1
2025-09-23,华南,小程序,手机数码,手机数码-SKU001,21,18,3526.88,284.62,33.84,3,18,71,315,40,0.127
2025-09-23,华东,拼多多,食品生鲜,食品生鲜-SKU007,7,8,1132.77,167.66,46.4,2,5,286,119,12,0.1008
2025-09-23,西北,美团,服饰鞋包,服饰鞋包-SKU001,72,106,11237.34,1987.08,522.69,25,47,304,936,72,0.0769
2025-09-23,华南,天猫,服饰鞋包,服饰鞋包-SKU007,63,65,7532.38,1037.7,494.28,17,46,195,1890,213,0.1127
2025-09-23,华中,线下门店,美妆个护,美妆个护-SKU008,29,30,4382.71,82.3,65.36,7,22,66,870,119,0.1368
2025-09-24,华南,京东,手机数码,手机数码-SKU007,46,53,7757.48,1862.42,73.03,18,28,560,460,53,0.1152
2025-09-24,华南,拼多多,手机数码,手机数码-SKU007,38,52,6950.42,1343.95,187.46,6,32,366,418,38,0.0909
2025-09-24,华南,京东,母婴玩具,母婴玩具-SKU007,79,88,10359.24,952.57,185.09,30,49,595,395,79,0.2
2025-09-24,西北,小程序,美妆个护,美妆个护-SKU005,35,44,6287.38,395.78,391.11,6,29,90,490,35,0.0714
2025-09-24,华南,线下门店,手机数码,手机数码-SKU008,55,69,4958.37,783.84,217.48,13,42,422,550,56,0.1018
2025-09-24,华中,抖音,食品生鲜,食品生鲜-SKU001,13,19,1527.29,52.52,86.33,4,9,474,351,25,0.0712
2025-09-24,东北,拼多多,家居家装,家居家装-SKU002,18,24,709.18,149.64,27.75,5,13,524,162,18,0.1111
2025-09-24,华南,线下门店,服饰鞋包,服饰鞋包-SKU001,12,11,1144.86,3.39,8.18,1,11,80,48,12,0.25
2025-09-25,华南,天猫,手机数码,手机数码-SKU004,21,25,2004.16,241.03,16.85,2,19,327,126,21,0.1667
2025-09-25,华南,拼多多,家居家装,家居家装-SKU005,83,105,3532.25,799.33,49.79,15,68,172,1826,109,0.0597
2025-09-25,华北,抖音,美妆个护,美妆个护-SKU008,7,5,890.34,70.63,21.55,2,5,209,175,19,0.1086
2025-09-25,华中,小程序,美妆个护,美妆个护-SKU003,54,58,7248.66,679.27,307.4,13,41,349,594,71,0.1195
2025-09-25,华南,抖音,服饰鞋包,服饰鞋包-SKU005,61,84,7850.39,952.53,376.21,15,46,187,488,66,0.1352
2025-09-25,华东,天猫,家用电器,家用电器-SKU005,41,45,4551.68,1096.02,157.99,4,37,482,1066,41,0.0385
2025-09-25,西北,天猫,食品生鲜,食品生鲜-SKU004,9,7,1948.54,441.13,96.02,3,6,62,171,18,0.1053
2025-09-25,华北,美团,服饰鞋包,服饰鞋包-SKU004,20,27,2928.62,260.67,224.31,6,14,155,540,23,0.0426
2025-09-25,华南,小程序,家用电器,家用电器-SKU006,13,18,2391.75,144.1,140.7,3,10,363,130,13,0.1
2025-09-25,西北,小程序,家用电器,家用电器-SKU006,41,44,6570.01,906.96,253.86,10,31,131,779,90,0.1155
2025-09-26,华中,京东,母婴玩具,母婴玩具-SKU002,65,82,10268.32,668.42,519.88,19,46,116,1105,165,0.1493
2025-09-26,华南,小程序,家居家装,家居家装-SKU004,16,17,2340.08,424.29,137.71,3,13,357,176,20,0.1136
2025-09-26,西北,京东,家用电器,家用电器-SKU003,56,61,6954.88,1306.04,431.62,22,34,172,896,78,0.0871
2025-09-26,东北,天猫,食品生鲜,食品生鲜-SKU005,58,81,7275.54,888.14,286.87,14,44,569,1218,77,0.0632
2025-09-26,华中,拼多多,运动户外,运动户外-SKU005,26,35,4678.96,751.78,206.83,7,19,563,728,42,0.0577
2025-09-26,华南,抖音,手机数码,手机数码-SKU005,38,49,5097.77,212.47,407.36,7,31,600,114,38,0.3333
2025-09-26,东北,抖音,美妆个护,美妆个护-SKU006,85,107,12372.53,228.32,352.44,11,74,339,2210,178,0.0805
2025-09-26,华北,天猫,运动户外,运动户外-SKU005,25,36,2663.48,548.73,198.12,7,18,161,125,25,0.2
2025-09-26,东北,小程序,美妆个护,美妆个护-SKU002,19,26,2519.07,231.4,37.54,7,12,464,494,32,0.0648
2025-09-26,华中,小程序,食品生鲜,食品生鲜-SKU007,81,101,11768.02,1583.98,767.66,19,62,374,648,81,0.125
2025-09-26,华中,拼多多,家用电器,家用电器-SKU006,9,8,1019.21,23.54,70.21,2,7,580,27,9,0.3333
2025-09-27,西北,天猫,家居家装,家居家装-SKU005,48,42,6386.02,857.61,491.91,5,43,502,288,48,0.1667
2025-09-27,东北,线下门店,食品生鲜,食品生鲜-SKU003,85,77,8907.74,99.44,140.95,29,56,471,255,85,0.3333
2025-09-27,西北,小程序,运动户外,运动户外-SKU002,33,46,2909.94,488.4,99.8,12,21,92,495,44,0.0889
2025-09-27,华北,小程序,家用电器,家用电器-SKU006,23,20,2372.74,410.51,126.37,6,17,134,345,42,0.1217
2025-09-27,华南,小程序,母婴玩具,母婴玩具-SKU005,27,34,3632.8,149.07,4.34,2,25,284,81,27,0.3333
2025-09-27,东北,小程序,服饰鞋包,服饰鞋包-SKU001,48,62,7156.88,1547.24,354.28,12,36,554,1152,158,0.1372
2025-09-27,东北,京东,家用电器,家用电器-SKU002,17,22,2619.16,269.58,85.45,3,14,301,187,17,0.0909
2025-09-27,华南,天猫,家用电器,家用电器-SKU008,31,33,5412.73,846.56,216.37,12,19,345,217,31,0.1429
2025-09-27,华东,京东,服饰鞋包,服饰鞋包-SKU001,10,12,928.79,132.51,11.85,3,7,372,120,10,0.0833
2025-09-28,华南,线下门店,美妆个护,美妆个护-SKU002,20,19,2878.49,354.66,3.05,7,13,220,480,22,0.0458
2025-09-28,华南,小程序,美妆个护,美妆个护-SKU007,12,11,1827.29,107.48,130.99,3,9,155,204,12,0.0588
2025-09-28,华南,天猫,家居家装,家居家装-SKU006,76,75,9142.88,524.13,275.67,19,57,583,1216,109,0.0896
2025-09-28,华东,京东,手机数码,手机数码-SKU007,36,40,6188.39,1062.9,98.52,11,25,69,360,36,0.1
2025-09-28,西北,抖音,母婴玩具,母婴玩具-SKU008,40,51,5407.9,752.28,99.97,15,25,306,400,50,0.125
2025-09-28,西南,天猫,食品生鲜,食品生鲜-SKU003,39,39,4445.58,89.81,291.59,10,29,395,468,56,0.1197
2025-09-28,东北,天猫,母婴玩具,母婴玩具-SKU002,56,68,7396.34,472.21,188.47,19,37,451,1288,56,0.0435
2025-09-28,东北,京东,美妆个护,美妆个护-SKU003,48,60,3762.57,345.65,252.54,11,37,176,864,56,0.0648
2025-09-28,华东,抖音,家居家装,家居家装-SKU006,54,53,5192.26,671.62,44.67,8,46,302,648,54,0.0833
2025-09-28,华东,拼多多,食品生鲜,食品生鲜-SKU003,15,17,1247.17,297.16,40.46,1,14,178,255,20,0.0784
2025-09-28,华中,美团,手机数码,手机数码-SKU002,67,61,12453.99,1760.44,88.03,24,43,82,2010,252,0.1254
2025-09-29,华北,抖音,服饰鞋包,服饰鞋包-SKU001,46,52,3465.17,32.38,203.97,16,30,134,1288,46,0.0357
2025-09-29,西北,京东,美妆个护,美妆个护-SKU005,28,38,1794.94,346.42,10.65,11,17,87,812,111,0.1367
2025-09-29,华北,拼多多,食品生鲜,食品生鲜-SKU003,19,22,2810.79,486.64,165.87,2,17,131,380,45,0.1184
2025-09-29,华北,抖音,运动户外,运动户外-SKU007,52,59,8157.41,726.6,366.53,18,34,516,1196,175,0.1463
2025-09-29,华南,天猫,运动户外,运动户外-SKU007,83,81,7953.38,1168.67,376.78,23,60,390,830,83,0.1
2025-09-29,华南,美团,家用电器,家用电器-SKU008,34,48,4434.51,971.06,228.86,9,25,81,612,91,0.1487
2025-09-29,华中,拼多多,食品生鲜,食品生鲜-SKU001,38,54,6529.67,795.96,170.58,5,33,55,1026,93,0.0906
2025-09-29,华中,京东,美妆个护,美妆个护-SKU002,32,34,1538.59,256.86,64.45,6,26,97,960,43,0.0448
2025-09-29,华南,美团,母婴玩具,母婴玩具-SKU007,64,90,5870.0,98.32,256.96,7,57,150,1216,131,0.1077
2025-09-29,华南,小程序,服饰鞋包,服饰鞋包-SKU002,58,82,6304.95,195.4,324.15,6,52,531,1450,58,0.04
2025-09-29,华中,拼多多,手机数码,手机数码-SKU008,73,106,11336.91,1379.69,263.27,24,49,48,1314,130,0.0989
2025-09-29,西北,拼多多,母婴玩具,母婴玩具-SKU001,8,9,1006.68,246.93,46.11,2,6,89,40,8,0.2
2025-09-30,东北,小程序,家居家装,家居家装-SKU008,44,50,5445.35,1206.15,389.26,7,37,221,220,44,0.2
2025-09-30,西北,抖音,食品生鲜,食品生鲜-SKU007,12,16,2266.97,146.52,121.84,3,9,497,288,25,0.0868
2025-09-30,华中,京东,母婴玩具,母婴玩具-SKU005,42,53,6292.14,588.16,64.83,12,30,315,966,42,0.0435
2025-09-30,华北,小程序,食品生鲜,食品生鲜-SKU006,18,23,3547.71,252.94,260.87,3,15,117,450,62,0.1378
2025-09-30,华北,天猫,食品生鲜,食品生鲜-SKU001,15,21,848.63,154.88,3.06,4,11,122,240,19,0.0792
2025-09-30,东北,线下门店,美妆个护,美妆个护-SKU004,21,18,2654.73,149.43,182.25,4,17,302,378,21,0.0556
2025-09-30,华北,抖音,家用电器,家用电器-SKU006,64,79,9606.13,468.69,536.95,10,54,58,1280,64,0.05
2025-09-30,华南,小程序,母婴玩具,母婴玩具-SKU001,57,73,6955.46,480.3,549.5,10,47,107,741,57,0.0769
2025-09-30,东北,小程序,手机数码,手机数码-SKU008,15,12,1071.56,166.78,48.77,4,11,314,450,54,0.12
2025-09-30,东北,天猫,服饰鞋包,服饰鞋包-SKU007,49,56,3776.01,831.96,245.33,8,41,420,833,49,0.0588
2025-10-01,华北,拼多多,手机数码,手机数码-SKU001,64,91,6493.14,555.11,365.67,24,40,55,640,64,0.1
2025-10-01,华南,抖音,家居家装,家居家装-SKU004,23,32,2810.28,420.9,154.99,5,18,516,506,48,0.0949
2025-10-01,西北,线下门店,家用电器,家用电器-SKU006,14,12,1326.31,124.75,97.6,5,9,533,238,17,0.0714
2025-10-01,东北,抖音,母婴玩具,母婴玩具-SKU004,51,47,9137.63,2132.07,89.9,5,46,211,1020,51,0.05
2025-10-01,华东,抖音,美妆个护,美妆个护-SKU005,71,59,9269.98,1028.39,371.54,8,63,398,1562,115,0.0736
2025-10-01,西南,抖音,服饰鞋包,服饰鞋包-SKU003,42,62,5474.61,574.05,240.39,10,32,66,966,42,0.0435
2025-10-01,西南,天猫,美妆个护,美妆个护-SKU004,33,38,3603.03,475.0,123.6,11,22,271,891,112,0.1257
2025-10-01,华中,拼多多,家用电器,家用电器-SKU008,33,36,2695.81,653.21,120.46,8,25,394,990,33,0.0333
2025-10-01,东北,线下门店,服饰鞋包,服饰鞋包-SKU008,15,14,1674.38,87.97,105.47,5,10,493,435,15,0.0345
2025-10-02,华北,抖音,家居家装,家居家装-SKU002,8,7,810.26,102.24,15.71,2,6,482,192,23,0.1198
2025-10-02,华北,拼多多,家居家装,家居家装-SKU005,44,56,5079.61,95.99,217.25,12,32,122,704,50,0.071
2025-10-02,华东,小程序,家用电器,家用电器-SKU002,30,25,5595.08,137.83,106.37,9,21,63,180,30,0.1667
2025-10-02,东北,小程序,食品生鲜,食品生鲜-SKU001,91,76,7770.66,392.06,580.65,25,66,464,2639,241,0.0913
2025-10-02,东北,拼多多,手机数码,手机数码-SKU006,37,40,4604.68,154.67,181.11,14,23,595,592,54,0.0912
2025-10-02,华南,天猫,家用电器,家用电器-SKU008,40,38,5274.34,887.39,309.49,5,35,521,960,50,0.0521
2025-10-02,华中,抖音,母婴玩具,母婴玩具-SKU007,19,23,3331.84,48.55,107.34,2,17,49,228,19,0.0833
2025-10-03,华中,线下门店,美妆个护,美妆个护-SKU001,23,23,2941.52,158.1,90.41,2,21,214,667,55,0.0825
2025-10-03,华东,京东,食品生鲜,食品生鲜-SKU008,95,138,16428.91,2119.86,1088.43,27,68,535,855,101,0.1181
2025-10-03,华南,拼多多,运动户外,运动户外-SKU003,39,43,6388.66,191.92,15.51,7,32,391,1131,160,0.1415
2025-10-03,西北,天猫,美妆个护,美妆个护-SKU001,22,17,2705.3,15.23,117.72,4,18,325,418,22,0.0526
2025-10-03,华北,天猫,服饰鞋包,服饰鞋包-SKU008,83,101,8152.83,673.56,285.91,30,53,206,1328,83,0.0625
2025-10-03,华中,小程序,食品生鲜,食品生鲜-SKU004,71,66,9616.62,1193.06,694.3,19,52,587,1704,71,0.0417
2025-10-03,华中,美团,服饰鞋包,服饰鞋包-SKU003,51,54,2519.25,320.91,90.27,19,32,202,1224,161,0.1315
2025-10-03,华南,线下门店,家用电器,家用电器-SKU007,65,87,-2824.59,-239.34,-0.45,12,53,381,1950,262,0.1344
2025-10-04,华北,拼多多,运动户外,运动户外-SKU001,58,79,7856.33,405.68,536.41,22,36,175,1624,147,0.0905
2025-10-04,华中,线下门店,服饰鞋包,服饰鞋包-SKU001,52,48,7687.03,1789.94,452.88,7,45,589,416,52,0.125
2025-10-04,华东,拼多多,食品生鲜,食品生鲜-SKU004,12,15,1689.3,340.93,74.13,1,11,450,228,12,0.0526
2025-10-04,华东,美团,母婴玩具,母婴玩具-SKU001,35,41,2177.72,405.12,10.98,5,30,138,945,35,0.037
2025-10-04,东北,抖音,运动户外,运动户外-SKU003,17,20,2183.04,471.16,49.8,4,13,262,459,46,0.1002
2025-10-04,华中,天猫,服饰鞋包,服饰鞋包-SKU003,33,32,4138.19,386.47,304.75,7,26,123,297,33,0.1111
2025-10-04,东北,美团,家用电器,家用电器-SKU005,48,65,7737.14,1098.0,231.82,17,31,92,1296,61,0.0471
2025-10-05,华中,线下门店,服饰鞋包,服饰鞋包-SKU007,21,28,2627.98,190.86,193.51,6,15,452,504,54,0.1071
2025-10-05,西北,美团,食品生鲜,食品生鲜-SKU005,23,23,2787.13,160.94,172.06,8,15,542,138,23,0.1667
2025-10-05,西北,美团,家居家装,家居家装-SKU008,66,79,4090.52,370.56,72.01,13,53,554,1452,109,0.0751
2025-10-05,华北,抖音,手机数码,手机数码-SKU006,71,95,8337.34,206.72,346.5,20,51,119,923,71,0.0769
2025-10-05,华中,线下门店,服饰鞋包,服饰鞋包-SKU003,42,49,4023.93,411.69,54.05,9,33,405,1092,155,0.1419
2025-10-05,华北,抖音,家居家装,家居家装-SKU006,27,34,3621.14,673.2,235.24,9,18,38,108,27,0.25
2025-10-05,华东,线下门店,运动户外,运动户外-SKU003,33,46,4968.11,668.97,62.76,7,26,111,693,56,0.0808
2025-10-05,华北,线下门店,手机数码,手机数码-SKU005,15,20,2360.14,180.59,162.78,5,10,147,45,15,0.3333
2025-10-06,东北,天猫,家用电器,家用电器-SKU004,14,14,1815.56,62.95,137.61,2,12,581,280,18,0.0643
2025-10-06,西南,拼多多,母婴玩具,母婴玩具-SKU007,46,66,5210.49,667.12,362.34,14,32,118,368,46,0.125
2025-10-06,华中,天猫,食品生鲜,食品生鲜-SKU004,54,73,1837.35,14.9,46.55,14,40,304,1458,63,0.0432
2025-10-06,西北,抖音,食品生鲜,食品生鲜-SKU005,73,79,5409.9,1018.23,112.66,10,63,97,1825,73,0.04
2025-10-06,华东,线下门店,手机数码,手机数码-SKU006,25,29,2455.5,251.59,174.52,7,18,376,150,25,0.1667
2025-10-06,华东,天猫,食品生鲜,食品生鲜-SKU001,37,44,7646.29,500.13,464.07,13,24,440,370,37,0.1
2025-10-06,华南,京东,食品生鲜,食品生鲜-SKU001,98,123,9807.48,1809.56,483.4,38,60,76,2450,246,0.1004
2025-10-06,西北,拼多多,美妆个护,美妆个护-SKU006,24,25,5051.59,339.98,174.26,3,21,193,696,50,0.0718
2025-10-06,东北,天猫,母婴玩具,母婴玩具-SKU003,18,23,3135.0,534.95,3.72,3,15,54,450,30,0.0667
2025-10-06,西北,小程序,食品生鲜,食品生鲜-SKU002,63,89,4356.01,821.75,247.12,7,56,269,252,63,0.25
2025-10-06,华南,拼多多,家居家装,家居家装-SKU002,47,66,2887.99,606.29,20.73,5,42,321,564,52,0.0922
2025-10-07,华中,天猫,美妆个护,美妆个护-SKU005,19,27,3217.67,350.6,231.39,5,14,586,513,71,0.1384
2025-10-07,华南,拼多多,家用电器,家用电器-SKU001,61,75,8522.02,1856.63,257.45,24,37,219,793,86,0.1084
2025-10-07,东北,京东,运动户外,运动户外-SKU002,37,31,7023.33,698.63,367.62,11,26,536,740,86,0.1162
2025-10-07,东北,抖音,服饰鞋包,服饰鞋包-SKU005,16,20,1019.92,204.54,65.09,1,15,542,224,16,0.0714
2025-10-07,西南,拼多多,母婴玩具,母婴玩具-SKU008,18,23,1060.99,85.22,62.89,6,12,155,90,18,0.2
2025-10-07,西南,线下门店,家用电器,家用电器-SKU002,63,87,8058.1,1285.74,587.39,9,54,341,441,63,0.1429
2025-10-08,东北,线下门店,母婴玩具,母婴玩具-SKU007,52,59,4969.88,530.82,312.56,17,35,82,884,77,0.0871
2025-10-08,华东,拼多多,手机数码,手机数码-SKU005,16,21,2774.25,491.75,94.11,4,12,327,336,48,0.1429
2025-10-08,华东,京东,美妆个护,美妆个护-SKU005,16,15,3223.27,58.55,91.9,5,11,522,64,16,0.25
2025-10-08,西北,小程序,运动户外,运动户外-SKU005,53,43,6529.53,408.92,180.94,5,48,326,530,73,0.1377
2025-10-08,华南,天猫,服饰鞋包,服饰鞋包-SKU003,21,28,1887.6,163.99,7.77,4,17,113,210,27,0.1286
2025-10-08,华北,抖音,运动户外,运动户外-SKU003,38,49,4301.44,119.65,134.2,11,27,350,874,110,0.1259
2025-10-08,华南,美团,家居家装,家居家装-SKU002,50,54,3898.17,370.39,209.64,11,39,488,1250,185,0.148
2025-10-08,西南,天猫,服饰鞋包,服饰鞋包-SKU005,21,21,1670.33,342.03,75.1,3,18,364,252,23,0.0913
2025-10-08,西北,抖音,运动户外,运动户外-SKU001,12,17,1148.24,121.22,53.68,3,9,444,48,12,0.25
2025-10-08,西北,天猫,家用电器,家用电器-SKU008,38,45,3221.01,659.53,23.32,4,34,374,836,38,0.0455
2025-10-09,西北,小程序,美妆个护,美妆个护-SKU003,26,33,1982.64,408.5,36.43,4,22,149,130,26,0.2
2025-10-09,西北,天猫,母婴玩具,母婴玩具-SKU006,13,13,1260.61,47.24,77.14,1,12,187,286,33,0.1154
2025-10-09,华北,线下门店,美妆个护,美妆个护-SKU005,34,48,2834.65,599.6,75.17,13,21,339,680,58,0.0853
2025-10-09,华南,拼多多,运动户外,运动户外-SKU002,57,66,4293.61,97.77,172.75,15,42,68,1254,64,0.051
2025-10-09,西南,天猫,服饰鞋包,服饰鞋包-SKU002,17,19,1733.9,215.37,54.41,2,15,401,187,17,0.0909
2025-10-09,华东,小程序,母婴玩具,母婴玩具-SKU002,57,62,7033.84,141.49,120.91,11,46,180,456,57,0.125
2025-10-09,华北,拼多多,母婴玩具,母婴玩具-SKU002,20,18,3208.89,683.97,207.84,5,15,394,300,25,0.0833
2025-10-10,西北,京东,服饰鞋包,服饰鞋包-SKU006,19,26,2801.27,71.48,54.87,2,17,286,152,19,0.125
2025-10-10,华南,拼多多,美妆个护,美妆个护-SKU003,29,29,2960.9,176.33,10.39,9,20,259,87,29,0.3333
2025-10-10,华南,天猫,手机数码,手机数码-SKU001,15,14,1480.9,137.74,82.97,3,12,119,255,15,0.0588
2025-10-10,华中,抖音,家用电器,家用电器-SKU005,78,95,5077.16,600.75,206.57,18,60,117,546,78,0.1429
2025-10-10,华中,京东,运动户外,运动户外-SKU003,79,86,12515.87,2200.86,538.96,12,67,275,790,79,0.1
2025-10-10,华北,小程序,运动户外,运动户外-SKU007,12,13,1640.18,56.94,91.58,1,11,162,348,25,0.0718
2025-10-11,西南,拼多多,手机数码,手机数码-SKU001,15,18,1962.32,168.94,113.92,5,10,99,255,15,0.0588
2025-10-11,华中,线下门店,美妆个护,美妆个护-SKU004,63,64,9708.24,1388.25,427.71,13,50,64,882,63,0.0714
2025-10-11,西南,美团,食品生鲜,食品生鲜-SKU001,34,41,5340.52,529.2,385.38,12,22,41,136,34,0.25
2025-10-11,华东,美团,家用电器,家用电器-SKU006,48,56,9789.45,7.67,604.82,14,34,452,384,48,0.125
2025-10-11,华南,美团,服饰鞋包,服饰鞋包-SKU006,10,9,1598.19,344.72,11.94,1,9,302,190,20,0.1053
2025-10-11,华东,线下门店,食品生鲜,食品生鲜-SKU002,29,29,6561.95,1167.74,82.15,9,20,304,870,107,0.123
2025-10-11,西北,拼多多,运动户外,运动户外-SKU003,36,29,1759.07,396.85,120.08,13,23,120,216,36,0.1667
2025-10-11,东北,美团,服饰鞋包,服饰鞋包-SKU004,39,32,4222.39,226.32,309.27,12,27,499,1131,39,0.0345
2025-10-11,华南,天猫,母婴玩具,母婴玩具-SKU006,81,89,13916.8,3062.64,475.37,28,53,496,810,92,0.1136
2025-10-11,华东,天猫,运动户外,运动户外-SKU003,28,41,3724.28,814.17,209.1,8,20,367,644,72,0.1118
2025-10-11,华南,京东,食品生鲜,食品生鲜-SKU007,8,8,503.25,95.47,14.07,2,6,122,48,8,0.1667
2025-10-12,东北,抖音,美妆个护,美妆个护-SKU007,57,81,5314.01,86.36,327.38,16,41,316,1311,182,0.1388
2025-10-12,西北,小程序,家居家装,家居家装-SKU003,23,30,2961.4,420.23,216.14,3,20,322,276,23,0.0833
2025-10-12,华南,线下门店,美妆个护,美妆个护-SKU008,73,73,2829.17,5.65,152.24,11,62,158,2044,73,0.0357
2025-10-12,华北,天猫,手机数码,手机数码-SKU001,26,31,3960.04,389.29,294.65,8,18,541,676,92,0.1361
2025-10-12,华南,线下门店,家用电器,家用电器-SKU008,22,25,3995.78,197.19,149.49,3,19,51,242,31,0.1281
2025-10-12,西北,抖音,食品生鲜,食品生鲜-SKU004,43,52,5276.92,1061.79,269.33,14,29,374,1032,63,0.061
2025-10-12,东北,线下门店,食品生鲜,食品生鲜-SKU003,64,79,7101.76,687.3,209.3,16,48,474,1728,230,0.1331
2025-10-12,东北,小程序,食品生鲜,食品生鲜-SKU002,64,61,7601.42,1521.45,413.91,22,42,125,256,64,0.25
2025-10-12,东北,线下门店,家用电器,家用电器-SKU007,42,44,3056.48,513.08,64.53,14,28,313,1218,142,0.1166
