date,platform,channel,user_segment,dau,new_users,session_count,avg_session_duration,page_views,bounce_rate,conversion_rate,gmv,orders,aov,retention_d1,retention_d7
2025-12-14,Web,自然增长,活跃用户,2198,312,8441,744.2,100250,0.624,0.0298,20915.05,65,321.77,0.229,0.194
2025-12-14,Web,SEO,流失预警,52,7,161,279.9,1785,0.606,0.0777,434.44,4,108.61,0.401,0.193
2025-12-14,Web,异业合作,流失预警,48,7,133,266.8,1041,0.627,0.0511,899.54,2,449.77,0.444,0.22
2025-12-14,Web,异业合作,新用户,218,51,527,589.8,1802,0.243,0.0125,832.32,2,416.16,0.185,0.079
2025-12-14,Web,异业合作,沉默召回,113,25,229,456.9,1561,0.413,0.0445,1260.35,5,252.07,0.439,0.216
2025-12-14,Android,社交分享,新用户,236,14,519,284.6,5014,0.206,0.0257,615.42,6,102.57,0.431,0.065
2025-12-14,Android,社交分享,高价值VIP,248,43,635,845.2,1465,0.413,0.07,2461.43,17,144.79,0.398,0.208
2025-12-14,Android,信息流广告,流失预警,68,15,203,208.5,731,0.452,0.0404,531.64,2,265.82,0.484,0.189
2025-12-14,Android,信息流广告,活跃用户,1965,116,7289,261.7,71384,0.454,0.0296,15059.7,58,259.65,0.498,0.155
2025-12-14,Android,自然增长,活跃用户,1605,449,4915,808.8,34876,0.153,0.0125,8393.8,20,419.69,0.335,0.246
2025-12-14,Android,EDM,新用户,192,11,702,276.2,7650,0.282,0.0328,236.7,6,39.45,0.106,0.224
2025-12-14,Android,SEO,沉默召回,110,28,375,342.3,4144,0.189,0.0546,1271.64,6,211.94,0.393,0.108
2025-12-14,Android,SEO,高价值VIP,205,21,636,216.7,1450,0.531,0.0731,469.14,14,33.51,0.361,0.232
2025-12-14,快应用,异业合作,新用户,208,12,655,695.0,2710,0.564,0.0197,731.92,4,182.98,0.437,0.066
2025-12-14,快应用,异业合作,高价值VIP,231,46,841,868.7,9618,0.152,0.0069,321.42,1,321.42,0.355,0.189
2025-12-14,快应用,SEO,新用户,251,33,994,90.7,6271,0.261,0.0739,2280.6,18,126.7,0.334,0.168
2025-12-14,快应用,SEO,活跃用户,1332,73,3248,229.0,8854,0.422,0.0495,27064.7,65,416.38,0.304,0.206
2025-12-14,快应用,短信复购,沉默召回,92,20,163,440.4,517,0.562,0.0307,186.38,2,93.19,0.114,0.238
2025-12-14,快应用,短信复购,高价值VIP,230,12,810,670.3,4021,0.649,0.0609,5456.92,14,389.78,0.299,0.215
2025-12-14,快应用,短信复购,流失预警,50,3,158,230.5,1270,0.574,0.0404,793.42,2,396.71,0.467,0.138
2025-12-14,快应用,KOL推荐,高价值VIP,198,48,610,644.5,6102,0.541,0.0296,835.75,5,167.15,0.15,0.104
2025-12-14,快应用,EDM,新用户,260,19,989,166.1,11084,0.244,0.0116,239.52,3,79.84,0.2,0.22
2025-12-14,快应用,EDM,活跃用户,2246,623,8275,496.7,95158,0.567,0.0135,2699.4,30,89.98,0.443,0.123
2025-12-14,快应用,EDM,高价值VIP,230,68,821,151.0,2339,0.485,0.0156,533.85,3,177.95,0.192,0.117
2025-12-14,快应用,社交分享,活跃用户,1552,423,5190,444.4,41570,0.606,0.0092,6355.44,14,453.96,0.101,0.116
2025-12-14,快应用,社交分享,高价值VIP,327,85,501,641.0,3496,0.244,0.0433,1305.08,14,93.22,0.293,0.102
2025-12-14,iOS,线下地推,新用户,228,65,844,222.6,3197,0.564,0.0295,2246.28,6,374.38,0.329,0.15
2025-12-14,iOS,线下地推,沉默召回,87,4,216,324.6,2106,0.634,0.0728,2688.42,6,448.07,0.248,0.228
2025-12-14,iOS,线下地推,活跃用户,1233,326,4748,794.2,30095,0.377,0.0317,11202.36,39,287.24,0.445,0.132
2025-12-14,iOS,社交分享,新用户,254,73,879,581.5,3152,0.627,0.0592,1371.6,15,91.44,0.294,0.12
2025-12-14,iOS,社交分享,活跃用户,2252,456,3670,657.8,35705,0.456,0.0646,29139.2,145,200.96,0.414,0.097
2025-12-14,iOS,自然增长,新用户,219,22,688,328.7,1719,0.43,0.0429,3861.18,9,429.02,0.341,0.173
2025-12-14,iOS,自然增长,流失预警,58,6,119,287.4,239,0.636,0.0099,0.0,0,92.04,0.239,0.091
2025-12-14,iOS,SEO,沉默召回,81,19,321,592.0,2611,0.427,0.0411,926.94,3,308.98,0.397,0.11
2025-12-14,iOS,SEO,活跃用户,2134,435,5828,477.9,26835,0.464,0.0702,32176.55,149,215.95,0.483,0.119
2025-12-14,iOS,KOL推荐,活跃用户,1399,154,4784,837.2,41697,0.243,0.0724,45444.95,101,449.95,0.475,0.052
2025-12-14,iOS,KOL推荐,新用户,184,18,616,329.5,4495,0.292,0.0633,3957.25,11,359.75,0.181,0.122
2025-12-14,iOS,KOL推荐,沉默召回,73,10,242,516.3,2154,0.385,0.0311,484.62,2,242.31,0.313,0.098
2025-12-14,iOS,EDM,活跃用户,2206,631,4484,212.2,34371,0.649,0.0745,56868.64,164,346.76,0.285,0.232
2025-12-15,Web,社交分享,高价值VIP,416,25,898,540.3,9964,0.631,0.0404,2096.8,16,131.05,0.177,0.108
2025-12-15,Web,社交分享,流失预警,88,6,318,201.7,3503,0.288,0.0335,223.36,2,111.68,0.444,0.217
2025-12-15,Web,社交分享,活跃用户,1902,207,3406,467.1,14939,0.17,0.0652,47258.88,124,381.12,0.375,0.178
2025-12-15,Web,EDM,沉默召回,152,23,462,313.1,4582,0.534,0.0553,940.8,8,117.6,0.128,0.18
2025-12-15,Web,EDM,流失预警,56,13,168,312.8,689,0.31,0.0764,121.32,4,30.33,0.386,0.071
2025-12-15,Web,EDM,新用户,328,45,539,820.3,3837,0.366,0.0171,589.95,5,117.99,0.312,0.116
2025-12-15,小程序,KOL推荐,流失预警,99,21,335,812.1,2527,0.436,0.0321,295.8,3,98.6,0.318,0.168
2025-12-15,小程序,KOL推荐,沉默召回,131,37,390,763.1,1026,0.526,0.0563,2873.22,7,410.46,0.233,0.079
2025-12-15,小程序,社交分享,高价值VIP,374,31,957,408.7,9678,0.443,0.0623,10942.25,23,475.75,0.123,0.181
2025-12-15,小程序,社交分享,沉默召回,165,16,640,257.5,5710,0.434,0.0217,1044.66,3,348.22,0.281,0.073
2025-12-15,小程序,社交分享,流失预警,85,10,230,478.9,2249,0.622,0.0073,0.0,0,196.7,0.434,0.114
2025-12-15,小程序,线下地推,高价值VIP,346,84,1038,446.9,10580,0.402,0.0496,850.34,17,50.02,0.401,0.232
2025-12-15,小程序,线下地推,活跃用户,2751,177,8467,875.1,22298,0.464,0.074,89070.31,203,438.77,0.161,0.202
2025-12-15,小程序,线下地推,流失预警,101,29,174,734.4,1753,0.503,0.0392,335.31,3,111.77,0.134,0.247
2025-12-15,小程序,异业合作,新用户,385,78,1138,697.1,7351,0.494,0.0099,121.32,3,40.44,0.264,0.145
2025-12-15,iOS,付费搜索,高价值VIP,423,117,839,96.9,7576,0.179,0.0228,2757.15,9,306.35,0.273,0.149
2025-12-15,iOS,线下地推,活跃用户,3010,781,6364,31.4,51730,0.579,0.0355,21282.68,106,200.78,0.422,0.164
2025-12-15,iOS,线下地推,流失预警,102,22,381,721.3,4106,0.332,0.065,1064.64,6,177.44,0.101,0.075
2025-12-15,iOS,线下地推,沉默召回,145,27,405,161.1,1001,0.268,0.0448,1414.8,6,235.8,0.389,0.135
2025-12-15,iOS,异业合作,流失预警,78,18,160,428.4,1185,0.452,0.0374,137.0,2,68.5,0.32,0.194
2025-12-15,iOS,异业合作,活跃用户,1799,398,3714,409.1,30371,0.329,0.0359,8384.64,64,131.01,0.232,0.073
2025-12-15,iOS,EDM,新用户,268,76,633,279.7,6310,0.227,0.0477,1058.52,12,88.21,0.113,0.148
2025-12-15,iOS,EDM,活跃用户,2550,406,3876,440.0,9955,0.431,0.0203,14307.03,51,280.53,0.166,0.125
2025-12-15,iOS,社交分享,新用户,221,34,479,311.9,1355,0.376,0.0654,6811.84,14,486.56,0.452,0.124
2025-12-15,iOS,社交分享,高价值VIP,514,128,1190,419.6,4997,0.641,0.0239,5121.96,12,426.83,0.207,0.126
2025-12-15,iOS,社交分享,流失预警,99,9,266,173.0,1855,0.375,0.0614,1737.3,6,289.55,0.463,0.213
2025-12-15,Android,异业合作,高价值VIP,515,109,1727,122.1,18979,0.189,0.0771,7704.45,39,197.55,0.427,0.237
2025-12-15,Android,自然增长,高价值VIP,318,32,1119,561.0,12213,0.271,0.0325,2169.2,10,216.92,0.388,0.076
2025-12-15,Android,自然增长,沉默召回,190,51,683,372.4,2236,0.499,0.0361,2479.68,6,413.28,0.271,0.082
2025-12-15,Android,自然增长,活跃用户,1812,368,5292,390.3,23399,0.203,0.0591,40585.1,107,379.3,0.173,0.156
2025-12-16,Web,自然增长,沉默召回,149,10,464,734.2,3218,0.611,0.0222,666.0,3,222.0,0.468,0.16
2025-12-16,Web,自然增长,高价值VIP,325,20,496,106.0,1909,0.257,0.0073,837.92,2,418.96,0.254,0.136
2025-12-16,Web,信息流广告,沉默召回,139,12,278,412.2,1605,0.299,0.0672,3821.31,9,424.59,0.11,0.231
2025-12-16,Web,KOL推荐,流失预警,75,12,150,814.2,1118,0.472,0.0279,918.94,2,459.47,0.34,0.11
2025-12-16,Web,KOL推荐,新用户,305,64,836,710.4,2151,0.535,0.0556,4907.52,16,306.72,0.489,0.08
2025-12-16,Web,KOL推荐,高价值VIP,507,88,1448,607.3,5364,0.406,0.0524,11728.86,26,451.11,0.401,0.186
2025-12-16,Web,SEO,高价值VIP,344,51,814,599.7,3000,0.486,0.0448,7466.7,15,497.78,0.163,0.108
2025-12-16,Web,短信复购,沉默召回,158,33,411,98.5,1460,0.197,0.0448,754.39,7,107.77,0.432,0.204
2025-12-16,Web,短信复购,活跃用户,3186,708,11588,810.7,56738,0.284,0.0486,60517.38,154,392.97,0.161,0.1
2025-12-16,Web,线下地推,沉默召回,167,24,608,216.1,3362,0.403,0.0344,2246.1,5,449.22,0.248,0.098
2025-12-16,Web,线下地推,高价值VIP,284,76,893,305.6,8495,0.64,0.0318,2139.75,9,237.75,0.253,0.108
2025-12-16,iOS,SEO,新用户,281,55,562,859.5,5196,0.566,0.0155,1575.68,4,393.92,0.187,0.096
2025-12-16,iOS,SEO,流失预警,70,9,105,557.4,623,0.452,0.0679,466.2,4,116.55,0.135,0.234
2025-12-16,iOS,短信复购,沉默召回,130,23,435,298.5,4638,0.17,0.0701,3504.15,9,389.35,0.374,0.219
2025-12-16,iOS,短信复购,高价值VIP,392,71,1123,846.8,6620,0.271,0.054,2825.13,21,134.53,0.362,0.223
2025-12-16,iOS,短信复购,流失预警,100,17,266,54.0,2157,0.242,0.0508,834.1,5,166.82,0.317,0.219
2025-12-16,iOS,付费搜索,流失预警,65,15,136,699.5,1085,0.508,0.0552,1064.31,3,354.77,0.246,0.111
2025-12-16,iOS,付费搜索,沉默召回,165,29,547,777.8,6268,0.56,0.05,1424.96,8,178.12,0.211,0.175
2025-12-16,iOS,付费搜索,活跃用户,2853,311,5097,693.7,16121,0.589,0.0437,8506.4,124,68.6,0.22,0.162
2025-12-16,iOS,EDM,高价值VIP,312,61,857,206.9,7151,0.42,0.0118,1352.46,3,450.82,0.442,0.182
2025-12-16,iOS,EDM,新用户,291,30,694,418.2,5955,0.205,0.0263,3199.84,7,457.12,0.444,0.141
2025-12-16,快应用,自然增长,沉默召回,136,24,400,485.4,2938,0.392,0.0236,971.97,3,323.99,0.377,0.093
2025-12-16,快应用,自然增长,活跃用户,2702,720,10402,855.8,97460,0.587,0.039,28989.45,105,276.09,0.449,0.07
2025-12-16,快应用,线下地推,新用户,303,51,571,432.3,4247,0.552,0.0103,1005.27,3,335.09,0.136,0.107
2025-12-16,快应用,线下地推,流失预警,75,14,255,422.4,2586,0.208,0.0457,291.87,3,97.29,0.392,0.087
2025-12-16,快应用,付费搜索,活跃用户,1956,341,7157,734.5,51979,0.19,0.0055,4087.0,10,408.7,0.115,0.147
2025-12-16,快应用,付费搜索,流失预警,72,8,226,180.8,1193,0.222,0.0587,538.52,4,134.63,0.207,0.216
2025-12-16,快应用,付费搜索,新用户,340,94,1268,493.7,4951,0.348,0.0763,7162.75,25,286.51,0.429,0.157
2025-12-17,快应用,付费搜索,流失预警,74,18,181,383.3,1655,0.6,0.007,0.0,0,99.2,0.495,0.2
2025-12-17,快应用,EDM,新用户,293,54,1013,390.2,3153,0.165,0.0607,2837.64,17,166.92,0.477,0.126
2025-12-17,快应用,EDM,沉默召回,191,14,721,45.4,7054,0.401,0.0452,3573.84,8,446.73,0.178,0.099
2025-12-17,快应用,自然增长,沉默召回,147,10,536,693.6,4376,0.612,0.0531,2081.73,7,297.39,0.409,0.237
2025-12-17,快应用,异业合作,活跃用户,3174,268,7897,353.9,89142,0.404,0.0529,42695.22,167,255.66,0.168,0.108
2025-12-17,快应用,异业合作,流失预警,71,12,216,653.3,1214,0.49,0.0308,546.1,2,273.05,0.492,0.231
2025-12-17,快应用,短信复购,新用户,374,45,1487,512.2,4973,0.618,0.043,2431.2,16,151.95,0.359,0.097
2025-12-17,Android,异业合作,流失预警,95,25,356,233.2,2598,0.528,0.0499,442.84,4,110.71,0.418,0.104
2025-12-17,Android,异业合作,沉默召回,188,22,713,360.0,7719,0.33,0.0498,1296.63,9,144.07,0.112,0.183
2025-12-17,Android,异业合作,新用户,264,76,954,79.7,9887,0.548,0.0198,2176.45,5,435.29,0.331,0.109
2025-12-17,Android,SEO,高价值VIP,469,30,1648,832.3,5648,0.252,0.0588,9447.03,27,349.89,0.449,0.217
2025-12-17,Android,SEO,流失预警,67,11,101,683.6,666,0.515,0.0196,201.07,1,201.07,0.401,0.172
2025-12-18,Web,EDM,流失预警,87,14,288,750.3,2902,0.559,0.0703,425.1,6,70.85,0.488,0.245
2025-12-18,Web,EDM,新用户,306,16,643,46.1,5265,0.293,0.0609,1026.54,18,57.03,0.15,0.194
2025-12-18,Web,EDM,高价值VIP,506,108,1495,706.7,16487,0.597,0.0122,2043.18,6,340.53,0.366,0.158
2025-12-18,Web,信息流广告,新用户,311,53,597,608.6,3450,0.525,0.0422,4472.26,13,344.02,0.402,0.25
2025-12-18,Web,信息流广告,高价值VIP,406,87,1557,104.7,15732,0.352,0.0685,1697.22,27,62.86,0.166,0.161
2025-12-18,Web,SEO,新用户,237,62,516,343.4,4282,0.57,0.0084,363.99,1,363.99,0.412,0.226
2025-12-18,Web,SEO,活跃用户,2096,570,3415,486.6,38348,0.381,0.0286,2104.53,59,35.67,0.269,0.079
2025-12-18,Web,SEO,流失预警,86,18,177,191.3,1863,0.351,0.0366,614.04,3,204.68,0.251,0.175
2025-12-18,iOS,信息流广告,高价值VIP,414,61,1134,452.0,11646,0.55,0.0458,3688.74,18,204.93,0.479,0.148
2025-12-18,iOS,SEO,流失预警,71,8,275,798.7,1519,0.578,0.0669,1596.64,4,399.16,0.469,0.197
2025-12-18,iOS,SEO,新用户,215,38,373,320.1,3286,0.439,0.0413,2435.36,8,304.42,0.416,0.162
2025-12-18,iOS,SEO,沉默召回,136,7,268,773.5,2501,0.591,0.0798,3951.4,10,395.14,0.218,0.231
2025-12-18,iOS,短信复购,新用户,373,83,655,833.4,2070,0.296,0.0137,1668.15,5,333.63,0.255,0.153
2025-12-18,iOS,短信复购,活跃用户,3022,572,8137,575.1,74840,0.202,0.0465,7274.4,140,51.96,0.166,0.229
2025-12-18,iOS,短信复购,流失预警,92,18,280,45.2,1094,0.282,0.0261,329.24,2,164.62,0.139,0.124
2025-12-18,快应用,EDM,流失预警,89,15,200,748.6,551,0.417,0.0584,804.95,5,160.99,0.2,0.063
2025-12-18,快应用,EDM,新用户,241,54,632,388.9,3644,0.414,0.0206,1728.08,4,432.02,0.491,0.169
2025-12-18,快应用,异业合作,沉默召回,170,45,271,850.1,2166,0.343,0.0747,509.64,12,42.47,0.491,0.069
2025-12-18,快应用,社交分享,活跃用户,1993,448,6917,823.0,67597,0.506,0.0398,4034.53,79,51.07,0.423,0.18
2025-12-18,快应用,社交分享,流失预警,67,18,187,471.9,408,0.511,0.0477,264.81,3,88.27,0.398,0.116
2025-12-18,快应用,社交分享,新用户,275,20,989,194.7,9532,0.253,0.055,7486.05,15,499.07,0.199,0.213
2025-12-18,快应用,SEO,高价值VIP,462,128,1756,286.7,17904,0.369,0.0757,13517.04,34,397.56,0.316,0.167
2025-12-18,快应用,SEO,流失预警,101,24,258,479.1,1933,0.533,0.0212,882.54,2,441.27,0.348,0.075
2025-12-18,快应用,SEO,活跃用户,2699,570,6695,693.1,72740,0.638,0.0791,24230.88,213,113.76,0.391,0.244
2025-12-18,快应用,线下地推,流失预警,68,5,156,850.3,454,0.37,0.0069,0.0,0,472.36,0.285,0.22
2025-12-18,快应用,信息流广告,新用户,250,28,519,742.4,6188,0.536,0.022,444.0,5,88.8,0.266,0.244
2025-12-18,快应用,信息流广告,流失预警,100,26,203,683.0,1277,0.526,0.0279,653.84,2,326.92,0.279,0.077
2025-12-18,快应用,信息流广告,沉默召回,157,29,242,210.1,2200,0.191,0.0557,1575.04,8,196.88,0.373,0.233
2025-12-18,小程序,社交分享,新用户,347,78,868,279.8,8446,0.277,0.0566,3321.77,19,174.83,0.341,0.211
2025-12-18,小程序,社交分享,流失预警,93,16,266,305.1,2207,0.239,0.0268,144.42,2,72.21,0.12,0.152
2025-12-18,小程序,线下地推,沉默召回,171,49,678,116.2,3737,0.299,0.0379,206.1,6,34.35,0.493,0.235
2025-12-18,小程序,线下地推,高价值VIP,348,98,767,741.9,6510,0.255,0.0671,6800.18,23,295.66,0.159,0.233
2025-12-18,小程序,线下地推,流失预警,86,5,242,664.2,1127,0.356,0.0271,775.14,2,387.57,0.102,0.213
2025-12-18,小程序,信息流广告,活跃用户,2674,145,8286,651.2,69476,0.539,0.0633,41158.26,169,243.54,0.238,0.146
2025-12-18,小程序,异业合作,沉默召回,166,12,641,308.2,1847,0.509,0.0357,2312.05,5,462.41,0.243,0.242
2025-12-18,小程序,KOL推荐,沉默召回,106,24,356,431.6,2044,0.639,0.0313,475.77,3,158.59,0.48,0.167
2025-12-18,Android,KOL推荐,流失预警,57,11,106,249.2,1154,0.269,0.0224,249.96,1,249.96,0.411,0.057
2025-12-18,Android,KOL推荐,新用户,332,74,1040,476.6,7088,0.266,0.0423,4549.72,14,324.98,0.358,0.186
2025-12-18,Android,KOL推荐,沉默召回,136,34,378,287.0,4396,0.516,0.0209,952.1,2,476.05,0.162,0.24
2025-12-18,Android,线下地推,沉默召回,160,32,260,106.6,2684,0.455,0.0402,628.86,6,104.81,0.398,0.072
2025-12-18,Android,线下地推,高价值VIP,517,68,1808,873.5,19011,0.445,0.0097,1246.7,5,249.34,0.355,0.109
2025-12-18,Android,EDM,流失预警,73,4,227,211.0,982,0.214,0.0266,355.82,1,355.82,0.472,0.15
2025-12-18,Android,EDM,沉默召回,133,26,273,605.4,2315,0.482,0.0775,2794.4,10,279.44,0.132,0.153
2025-12-18,Android,EDM,活跃用户,3200,516,12548,748.7,106827,0.613,0.0251,30924.8,80,386.56,0.268,0.108
2025-12-18,Android,异业合作,活跃用户,2815,652,7981,650.8,56498,0.513,0.0799,49947.52,224,222.98,0.201,0.087
2025-12-18,Android,异业合作,沉默召回,183,27,504,815.4,2478,0.637,0.0491,2147.68,8,268.46,0.409,0.241
2025-12-18,Android,异业合作,高价值VIP,467,137,843,600.6,3515,0.635,0.0098,1644.76,4,411.19,0.399,0.098
2025-12-19,Web,信息流广告,沉默召回,144,37,534,731.7,1157,0.306,0.0216,1093.8,3,364.6,0.383,0.242
2025-12-19,Web,信息流广告,活跃用户,2916,625,7568,498.1,46944,0.476,0.0443,37288.74,129,289.06,0.174,0.102
2025-12-19,Web,信息流广告,高价值VIP,429,39,666,129.9,1682,0.46,0.0432,4055.94,18,225.33,0.402,0.13
2025-12-19,Web,付费搜索,活跃用户,2963,367,11464,719.7,94384,0.455,0.0741,48044.22,219,219.38,0.463,0.183
2025-12-19,Web,异业合作,流失预警,71,16,136,521.9,728,0.277,0.0324,798.82,2,399.41,0.212,0.078
2025-12-19,Web,异业合作,活跃用户,2262,580,8429,77.1,95127,0.603,0.0085,3624.82,19,190.78,0.293,0.209
2025-12-19,Web,短信复购,活跃用户,2357,592,4595,288.8,29535,0.319,0.0346,36205.38,81,446.98,0.339,0.196
2025-12-19,Web,短信复购,新用户,223,32,723,866.0,5917,0.394,0.0319,2438.1,7,348.3,0.23,0.16
2025-12-19,Web,短信复购,沉默召回,191,56,486,559.7,1129,0.302,0.0572,2995.0,10,299.5,0.264,0.246
2025-12-19,快应用,社交分享,活跃用户,2005,468,6945,668.1,82559,0.208,0.0569,43758.9,114,383.85,0.289,0.088
2025-12-19,快应用,社交分享,高价值VIP,451,87,1456,286.7,3753,0.592,0.0257,2974.29,11,270.39,0.313,0.198
2025-12-19,快应用,KOL推荐,流失预警,99,7,231,42.4,609,0.534,0.0487,1109.72,4,277.43,0.38,0.111
2025-12-19,快应用,KOL推荐,活跃用户,2113,621,5725,860.4,48314,0.534,0.0213,7385.85,45,164.13,0.212,0.206
2025-12-19,快应用,KOL推荐,新用户,305,25,618,427.9,6415,0.229,0.0453,2999.36,13,230.72,0.278,0.23
2025-12-19,快应用,信息流广告,新用户,264,50,768,382.3,2668,0.563,0.0357,2007.99,9,223.11,0.257,0.223
2025-12-19,快应用,信息流广告,沉默召回,146,24,271,486.7,2867,0.52,0.0183,636.5,2,318.25,0.396,0.177
2025-12-19,快应用,线下地推,新用户,367,106,593,723.1,2982,0.229,0.0457,7648.96,16,478.06,0.168,0.097
2025-12-19,快应用,线下地推,流失预警,96,8,191,585.6,2274,0.628,0.0509,1116.68,4,279.17,0.476,0.133
2025-12-19,快应用,线下地推,高价值VIP,504,43,1222,94.6,13558,0.294,0.0065,1005.54,3,335.18,0.466,0.225
2025-12-20,Android,KOL推荐,活跃用户,1954,176,5593,310.2,12016,0.263,0.0128,10584.0,25,423.36,0.111,0.14
2025-12-20,Android,KOL推荐,高价值VIP,207,24,495,767.6,2491,0.187,0.0756,6341.4,15,422.76,0.422,0.208
2025-12-20,Android,短信复购,沉默召回,89,26,193,254.7,932,0.471,0.0299,423.82,2,211.91,0.458,0.139
2025-12-20,Android,短信复购,高价值VIP,213,57,480,156.6,3570,0.213,0.0653,1137.63,13,87.51,0.46,0.053
2025-12-20,Android,线下地推,沉默召回,103,11,286,583.0,2274,0.339,0.0064,0.0,0,303.89,0.315,0.193
2025-12-20,Android,线下地推,流失预警,47,10,183,219.7,1092,0.212,0.0282,137.73,1,137.73,0.421,0.247
2025-12-20,Android,EDM,新用户,272,16,851,598.4,9547,0.288,0.0753,6751.8,20,337.59,0.164,0.156
2025-12-20,Android,EDM,高价值VIP,271,43,436,761.0,3475,0.571,0.0434,2744.39,11,249.49,0.348,0.096
2025-12-20,Android,信息流广告,活跃用户,2060,294,6732,274.7,39996,0.368,0.0762,31990.92,156,205.07,0.202,0.067
2025-12-20,Web,SEO,高价值VIP,213,60,827,599.0,5192,0.276,0.0695,1097.18,14,78.37,0.11,0.208
2025-12-20,Web,SEO,沉默召回,120,10,432,290.0,1601,0.575,0.0276,149.13,3,49.71,0.133,0.085
2025-12-20,Web,线下地推,活跃用户,2172,345,4014,50.2,14973,0.321,0.0526,29665.08,114,260.22,0.36,0.146
2025-12-20,Web,线下地推,沉默召回,105,16,258,559.0,1697,0.596,0.0252,517.96,2,258.98,0.27,0.052
2025-12-20,Web,社交分享,活跃用户,1705,463,5300,636.4,63004,0.3,0.0542,44493.04,92,483.62,0.215,0.056
2025-12-20,小程序,EDM,高价值VIP,335,53,1339,189.9,13474,0.62,0.0519,4454.51,17,262.03,0.285,0.186
2025-12-20,小程序,异业合作,高价值VIP,248,41,825,718.8,4376,0.395,0.0322,1732.5,7,247.5,0.247,0.225
2025-12-20,小程序,异业合作,活跃用户,1719,194,4229,749.8,30900,0.449,0.0579,11253.33,99,113.67,0.272,0.229
2025-12-20,小程序,异业合作,沉默召回,79,20,285,747.0,1034,0.596,0.0585,583.68,4,145.92,0.399,0.065
2025-12-20,小程序,线下地推,高价值VIP,305,56,955,407.9,4567,0.216,0.0716,2302.02,21,109.62,0.202,0.152
2025-12-20,小程序,线下地推,新用户,229,37,615,389.9,7083,0.573,0.0548,3158.88,12,263.24,0.335,0.089
2025-12-20,小程序,线下地推,活跃用户,1322,153,2436,138.6,9704,0.604,0.0382,17321.0,50,346.42,0.335,0.088
2025-12-20,小程序,付费搜索,高价值VIP,307,46,513,213.4,5923,0.204,0.0231,2420.6,7,345.8,0.232,0.105
2025-12-20,小程序,付费搜索,沉默召回,92,13,307,835.4,2981,0.309,0.0649,1310.35,5,262.07,0.188,0.12
2025-12-20,iOS,社交分享,流失预警,64,7,175,458.7,2001,0.516,0.0059,0.0,0,107.3,0.165,0.125
