month,department,location,headcount,avg_salary,avg_tenure_years,attrition_count,new_hires,promotion_count,training_days,overtime_hours,revenue_per_employee,cost_per_employee,engagement_score,span_of_control
2025-03,产品设计,深圳,37,23557.0,2.8,0,3,1,1,93,1517480.0,513308.0,4.0,5.3
2025-03,产品设计,杭州,32,6101.0,7.2,1,3,2,4,138,381370.0,128457.0,3.8,5.3
2025-03,产品设计,成都,24,4628.0,2.2,1,2,2,4,20,322699.0,96322.0,4.7,4.8
2025-03,产品设计,武汉,20,6003.0,5.7,1,0,1,16,100,559239.0,112388.0,4.2,6.7
2025-03,产品设计,广州,23,11264.0,6.3,1,2,0,10,108,1019202.0,178625.0,4.9,4.6
2025-03,产品设计,南京,16,7030.0,2.7,0,2,1,37,101,183561.0,117098.0,3.3,4.0
2025-03,产品设计,西安,14,13467.0,4.9,0,5,1,30,68,1222595.0,286496.0,3.6,3.5
2025-03,产品设计,新加坡,13,6299.0,5.8,0,0,1,32,70,332210.0,125397.0,4.3,13.0
2025-03,产品设计,东京,5,1663.0,5.9,0,3,0,29,18,146077.0,36363.0,3.7,2.5
2025-03,产品设计,伦敦,2,3273.0,5.9,0,3,0,32,6,138582.0,68535.0,4.7,1.0
2025-03,销售业务,北京,76,42367.0,7.4,4,6,2,4,329,2169675.0,697037.0,3.6,25.3
2025-03,销售业务,上海,74,36306.0,8.4,1,5,8,39,578,2176390.0,696306.0,4.6,14.8
2025-03,销售业务,深圳,69,37844.0,5.5,0,3,3,15,104,1927952.0,784576.0,3.2,4.9
2025-03,销售业务,杭州,50,15953.0,6.2,2,3,5,15,248,703671.0,323234.0,3.8,5.6
2025-03,销售业务,成都,43,7730.0,7.1,1,0,1,15,333,232395.0,165086.0,3.8,4.3
2025-03,销售业务,武汉,29,10625.0,8.0,1,0,3,25,109,551567.0,179068.0,3.7,3.6
2025-03,销售业务,广州,40,5112.0,1.4,0,0,0,1,105,449237.0,105474.0,3.5,20.0
2025-03,销售业务,南京,30,10061.0,4.9,1,5,2,19,177,671530.0,204531.0,4.7,4.3
2025-03,销售业务,西安,22,12983.0,6.3,1,4,0,38,75,1179356.0,214643.0,2.7,22.0
2025-03,销售业务,新加坡,14,2585.0,7.6,0,1,0,29,41,245487.0,57546.0,2.9,3.5
2025-03,销售业务,东京,9,6522.0,4.6,0,4,0,24,21,264226.0,128107.0,4.5,9.0
2025-03,销售业务,伦敦,14,1070.0,7.2,0,5,1,2,14,55860.0,22129.0,4.8,4.7
2025-03,运营服务,北京,55,8730.0,2.8,4,8,2,7,249,663327.0,135024.0,3.9,7.9
2025-03,运营服务,上海,48,40242.0,8.2,1,4,5,14,139,2603116.0,726014.0,2.8,6.0
2025-03,运营服务,深圳,45,9049.0,1.4,2,3,2,6,152,238014.0,157103.0,4.3,6.4
2025-03,运营服务,杭州,39,19282.0,5.4,0,1,3,29,98,1780822.0,314579.0,3.8,39.0
2025-03,运营服务,成都,25,19026.0,3.3,1,5,1,23,93,1709962.0,380304.0,5.0,25.0
2025-03,运营服务,武汉,20,4182.0,5.6,1,0,0,37,150,188797.0,73817.0,4.7,6.7
2025-03,运营服务,广州,31,9215.0,1.3,1,5,1,36,186,516638.0,163632.0,4.9,6.2
2025-03,运营服务,南京,19,7473.0,6.0,0,2,0,4,1,214269.0,148558.0,3.0,3.8
2025-03,运营服务,西安,19,2418.0,4.5,0,4,0,18,33,56102.0,53422.0,2.7,19.0
2025-03,运营服务,新加坡,7,3719.0,5.2,0,3,0,2,3,219602.0,71623.0,3.3,7.0
2025-03,运营服务,东京,9,4961.0,3.6,0,4,0,11,21,328179.0,109485.0,4.1,4.5
2025-03,运营服务,伦敦,7,4540.0,4.6,0,4,0,38,46,132559.0,76797.0,4.7,3.5
2025-03,市场营销,北京,35,25228.0,1.3,1,6,1,15,171,1947142.0,558605.0,5.0,8.8
2025-03,市场营销,上海,41,29840.0,5.4,2,5,1,23,325,860056.0,523070.0,3.7,41.0
2025-03,市场营销,深圳,33,23187.0,6.3,1,6,1,29,127,2004691.0,415826.0,3.0,11.0
2025-03,市场营销,杭州,30,27423.0,3.4,1,1,2,25,195,2198747.0,588574.0,3.3,4.3
2025-03,市场营销,成都,19,9625.0,2.7,0,0,2,14,0,226786.0,208578.0,3.5,4.8
2025-03,市场营销,武汉,19,8579.0,6.9,0,0,1,20,75,756118.0,137227.0,3.3,9.5
2025-03,市场营销,广州,18,8716.0,4.8,1,0,1,1,70,670593.0,147428.0,2.6,18.0
2025-03,市场营销,南京,18,3492.0,5.4,1,2,1,2,104,252668.0,55117.0,3.8,4.5
2025-03,市场营销,西安,14,7992.0,6.1,0,3,1,19,19,245316.0,133430.0,3.7,3.5
2025-03,市场营销,新加坡,12,4202.0,3.6,0,2,0,9,74,133127.0,79232.0,2.6,4.0
2025-03,市场营销,东京,5,2013.0,3.8,0,5,0,17,8,170969.0,41752.0,2.9,2.5
2025-03,市场营销,伦敦,7,1218.0,8.2,0,1,0,6,17,79789.0,22595.0,4.2,7.0
2025-03,客户成功,北京,30,35053.0,6.3,1,6,3,28,159,1233589.0,583202.0,2.6,7.5
2025-03,客户成功,上海,36,21071.0,8.2,1,2,4,31,173,1430003.0,354595.0,4.3,9.0
2025-03,客户成功,深圳,29,35510.0,8.4,1,2,0,27,81,3343819.0,635354.0,2.9,4.1
2025-03,客户成功,杭州,25,13371.0,7.1,1,0,1,40,141,835136.0,226420.0,2.6,12.5
2025-03,客户成功,成都,20,17934.0,8.0,1,0,2,19,32,1643921.0,341968.0,4.3,5.0
2025-03,客户成功,武汉,18,10118.0,2.0,0,3,0,25,20,260369.0,206571.0,4.9,6.0
2025-03,客户成功,广州,20,20746.0,1.5,1,0,1,25,155,1786031.0,448093.0,2.7,4.0
2025-03,客户成功,南京,16,10676.0,1.7,0,5,1,37,116,944850.0,225964.0,4.3,4.0
2025-03,客户成功,西安,15,4773.0,2.1,0,0,1,16,23,108350.0,75127.0,4.1,15.0
2025-03,客户成功,新加坡,4,4588.0,6.8,0,0,0,15,21,355931.0,98094.0,4.7,4.0
2025-03,客户成功,东京,3,4556.0,7.7,0,0,0,0,22,128559.0,78049.0,3.7,3.0
2025-03,人力行政,北京,25,36922.0,2.1,1,4,2,8,30,3366909.0,630652.0,2.6,12.5
2025-03,人力行政,上海,21,25481.0,5.3,1,0,1,16,52,2434212.0,548528.0,3.6,21.0
2025-03,人力行政,深圳,14,27118.0,3.2,1,2,1,4,101,638600.0,548957.0,4.4,3.5
2025-03,人力行政,杭州,11,22485.0,5.3,0,1,0,20,38,2021873.0,403187.0,3.0,3.7
2025-03,人力行政,成都,8,8113.0,1.9,0,5,0,36,63,268225.0,171684.0,3.1,8.0
2025-03,人力行政,武汉,10,7319.0,1.2,0,4,0,30,14,502681.0,155549.0,3.5,10.0
2025-03,人力行政,广州,12,8305.0,5.2,0,0,0,21,29,637722.0,144259.0,4.1,6.0
2025-03,人力行政,南京,6,12915.0,7.2,0,2,0,22,42,1231720.0,223935.0,3.8,6.0
2025-03,人力行政,西安,5,3867.0,4.4,0,4,0,8,6,236709.0,61024.0,4.4,2.5
2025-03,人力行政,新加坡,3,4085.0,4.5,0,2,0,17,11,356740.0,66424.0,4.5,3.0
2025-03,人力行政,东京,6,3642.0,3.4,0,0,0,35,12,69783.0,61405.0,3.2,6.0
2025-03,人力行政,伦敦,6,1417.0,6.2,0,0,0,22,17,45986.0,24094.0,5.0,3.0
2025-03,财务管理,北京,17,33469.0,5.3,0,2,2,26,133,2217571.0,634836.0,4.9,8.5
2025-03,财务管理,上海,15,13270.0,3.6,1,2,0,11,23,701824.0,245782.0,4.1,15.0
2025-03,财务管理,深圳,14,14035.0,3.1,0,1,1,0,43,830492.0,264683.0,4.2,3.5
2025-03,财务管理,杭州,14,9236.0,2.5,0,0,1,2,4,694980.0,143024.0,2.9,4.7
2025-03,财务管理,成都,7,21863.0,8.5,0,5,0,35,19,1029506.0,454251.0,3.0,7.0
2025-03,财务管理,武汉,3,5054.0,3.5,0,1,0,25,12,254768.0,87731.0,4.4,1.5
2025-03,财务管理,广州,11,14733.0,6.5,0,0,0,30,69,1063560.0,260002.0,4.2,11.0
2025-03,财务管理,南京,7,6604.0,3.5,0,0,0,31,31,216686.0,141155.0,4.0,7.0
2025-03,财务管理,西安,10,4720.0,4.9,0,4,0,26,51,169482.0,99567.0,3.0,3.3
2025-04,研发中心,北京,117,17605.0,2.0,5,7,9,29,467,324706.0,315018.0,5.0,14.6
2025-04,研发中心,上海,107,40090.0,8.0,3,1,12,27,380,2732288.0,894496.0,3.5,15.3
2025-04,研发中心,深圳,96,35993.0,4.3,5,7,11,1,469,1648635.0,611144.0,2.8,5.6
2025-04,研发中心,杭州,80,12352.0,3.9,1,2,3,38,333,628874.0,218816.0,3.3,4.4
2025-04,研发中心,成都,56,6865.0,8.2,1,0,4,19,249,338355.0,122163.0,3.6,4.0
2025-04,研发中心,武汉,48,13116.0,4.4,1,2,2,19,132,335960.0,237049.0,4.5,3.4
2025-04,研发中心,广州,66,16232.0,6.6,1,1,3,10,103,1314471.0,322989.0,3.1,4.1
2025-04,研发中心,南京,40,12558.0,5.9,2,0,2,14,43,971015.0,200449.0,3.5,3.6
2025-04,研发中心,西安,39,7082.0,6.2,2,4,3,28,268,672633.0,150395.0,4.8,9.8
2025-04,研发中心,新加坡,22,1624.0,1.7,0,0,1,16,64,135273.0,32548.0,5.0,5.5
2025-04,研发中心,东京,21,6428.0,6.1,0,5,1,7,87,230162.0,124706.0,4.2,7.0
2025-04,研发中心,伦敦,10,2517.0,3.2,0,2,0,38,68,169557.0,50331.0,2.8,10.0
2025-04,产品设计,北京,47,18680.0,4.1,1,1,5,19,14,768456.0,298378.0,2.9,15.7
2025-04,产品设计,上海,46,31491.0,7.4,3,4,3,1,286,849980.0,648810.0,3.4,4.2
2025-04,产品设计,深圳,37,13838.0,1.8,1,0,0,19,91,524557.0,216641.0,4.4,12.3
2025-04,产品设计,杭州,35,21831.0,3.1,1,6,3,25,116,563608.0,387383.0,3.8,35.0
2025-04,产品设计,成都,26,12044.0,4.4,0,0,2,22,175,638554.0,187033.0,3.0,8.7
2025-04,产品设计,武汉,14,15487.0,4.0,0,0,0,23,72,1303777.0,268844.0,3.8,3.5
2025-04,产品设计,广州,26,23692.0,6.0,1,5,1,33,177,2149098.0,377438.0,2.9,13.0
2025-04,产品设计,南京,15,6448.0,4.0,0,1,1,2,90,313156.0,120236.0,3.1,7.5
2025-04,产品设计,西安,15,5401.0,8.2,0,0,0,33,101,469769.0,101105.0,4.3,3.8
2025-04,产品设计,新加坡,6,8226.0,4.4,0,2,0,23,19,471302.0,182184.0,4.3,6.0
2025-04,产品设计,东京,9,2615.0,2.1,0,2,0,32,45,129663.0,41079.0,3.6,4.5
2025-04,产品设计,伦敦,10,2463.0,7.9,0,5,0,21,29,185214.0,43222.0,3.6,5.0
2025-04,销售业务,北京,76,30687.0,1.5,4,3,8,36,576,1051536.0,553793.0,2.6,4.2
2025-04,销售业务,上海,75,42199.0,5.8,4,6,8,12,402,2520742.0,782620.0,3.8,3.4
2025-04,销售业务,深圳,65,21019.0,4.6,3,6,4,34,21,1126119.0,464356.0,4.5,13.0
2025-04,销售业务,杭州,50,12110.0,4.2,1,5,2,24,113,870084.0,250004.0,3.0,12.5
2025-04,销售业务,成都,43,16345.0,2.0,3,3,4,8,90,562966.0,258363.0,3.2,14.3
2025-04,销售业务,武汉,28,4038.0,4.8,1,1,3,19,164,241854.0,78094.0,4.3,7.0
2025-04,销售业务,广州,46,19114.0,7.9,0,1,1,28,359,1192186.0,419013.0,3.0,5.8
2025-04,销售业务,南京,30,11973.0,3.7,0,0,2,37,213,850661.0,195262.0,2.9,30.0
2025-04,销售业务,西安,21,5002.0,4.4,1,4,2,17,1,348343.0,108155.0,2.6,3.5
2025-04,销售业务,新加坡,19,6824.0,5.6,0,0,2,38,39,409490.0,114467.0,5.0,3.8
2025-04,销售业务,东京,14,5355.0,5.7,0,0,1,35,28,132960.0,103039.0,4.2,7.0
2025-04,销售业务,伦敦,9,3456.0,7.3,0,5,0,12,51,81120.0,70626.0,2.7,4.5
2025-04,运营服务,北京,55,10832.0,3.3,1,5,1,20,274,285961.0,175245.0,2.7,4.2
2025-04,运营服务,上海,51,30850.0,2.3,3,3,1,15,32,2341920.0,580999.0,3.8,4.2
2025-04,运营服务,深圳,46,29250.0,5.0,2,2,1,2,348,1803098.0,612903.0,4.2,46.0
2025-04,运营服务,杭州,40,9700.0,2.3,2,7,1,28,265,353920.0,151731.0,4.1,8.0
2025-04,运营服务,成都,27,6287.0,4.9,1,3,2,17,64,187445.0,107741.0,3.2,5.4
2025-04,运营服务,武汉,22,4563.0,4.8,0,2,1,31,11,137406.0,88916.0,3.8,3.7
2025-04,运营服务,广州,29,6060.0,5.6,1,0,2,5,2,247177.0,103506.0,4.0,9.7
2025-04,运营服务,南京,18,15353.0,7.8,0,0,2,19,36,693332.0,271045.0,4.2,9.0
2025-04,运营服务,西安,13,3021.0,3.9,0,2,0,4,70,164786.0,63104.0,4.5,4.3
2025-04,运营服务,新加坡,15,6121.0,1.8,0,4,1,28,89,199445.0,135272.0,2.8,15.0
2025-04,运营服务,东京,8,2144.0,5.5,0,0,0,5,39,49188.0,43859.0,3.8,8.0
2025-04,运营服务,伦敦,8,5049.0,5.8,0,4,0,7,61,253755.0,83447.0,4.6,8.0
2025-04,市场营销,北京,40,40836.0,7.7,2,0,4,19,311,3631754.0,898044.0,4.6,8.0
2025-04,市场营销,上海,39,27421.0,3.9,0,2,3,37,171,1901317.0,439006.0,4.4,39.0
2025-04,市场营销,深圳,33,10755.0,1.6,0,1,3,33,225,662450.0,227504.0,3.3,11.0
2025-04,市场营销,杭州,29,11411.0,2.4,1,3,1,14,59,809504.0,201418.0,4.1,9.7
2025-04,市场营销,成都,17,5103.0,4.7,0,0,0,13,81,307872.0,85670.0,4.5,17.0
2025-04,市场营销,武汉,18,5774.0,3.5,0,3,1,3,130,526728.0,124273.0,3.8,9.0
2025-04,市场营销,广州,26,24654.0,7.4,0,4,0,14,87,2057611.0,417610.0,4.3,5.2
2025-04,市场营销,南京,11,12062.0,5.9,0,0,1,22,85,513830.0,247323.0,4.1,3.7
2025-04,市场营销,西安,12,10430.0,2.6,0,2,1,13,5,729863.0,222130.0,4.3,4.0
2025-04,市场营销,新加坡,5,5307.0,3.8,0,3,0,0,27,147448.0,87374.0,4.9,5.0
2025-04,市场营销,东京,6,4598.0,8.2,0,2,0,28,12,168196.0,72972.0,4.5,6.0
2025-04,市场营销,伦敦,9,2652.0,7.5,0,4,0,21,7,224710.0,57389.0,2.5,9.0
2025-04,客户成功,北京,35,15030.0,6.4,2,2,2,23,33,519489.0,250838.0,4.4,7.0
2025-04,客户成功,上海,34,19034.0,5.2,1,0,1,7,85,408806.0,390410.0,2.6,4.2
2025-04,客户成功,深圳,33,36018.0,3.2,0,5,3,26,30,929254.0,562537.0,4.3,8.2
2025-04,客户成功,杭州,21,27730.0,4.4,0,4,0,6,94,1276503.0,553315.0,3.1,4.2
2025-04,客户成功,成都,20,19979.0,3.5,0,3,0,34,96,515536.0,333540.0,4.2,6.7
2025-04,客户成功,武汉,10,16485.0,5.9,0,0,0,12,63,1375745.0,292424.0,3.8,3.3
2025-04,客户成功,广州,18,11393.0,5.9,0,5,2,17,3,1072561.0,217762.0,3.7,4.5
2025-04,客户成功,南京,16,12156.0,7.5,1,4,0,35,9,889706.0,200825.0,3.6,8.0
2025-04,客户成功,西安,8,9459.0,5.5,0,2,0,14,35,816081.0,178193.0,4.1,8.0
2025-04,客户成功,新加坡,10,6355.0,4.2,0,1,0,9,0,285869.0,134731.0,4.6,5.0
2025-04,客户成功,东京,9,1231.0,3.0,0,1,0,14,1,49950.0,21113.0,3.2,9.0
2025-04,客户成功,伦敦,6,4975.0,5.3,0,0,0,33,30,203140.0,84294.0,4.2,6.0
2025-04,人力行政,北京,19,44062.0,5.8,0,0,0,1,12,2666067.0,922513.0,4.5,9.5
2025-04,人力行政,上海,18,10069.0,5.9,0,3,1,36,119,603452.0,185860.0,2.7,4.5
2025-04,人力行政,深圳,17,14736.0,3.4,1,3,0,3,85,510388.0,322512.0,4.8,4.2
2025-04,人力行政,杭州,16,28715.0,1.4,0,1,1,33,24,2586940.0,458328.0,4.9,16.0
2025-04,人力行政,成都,12,16656.0,5.1,0,5,0,9,62,458359.0,300906.0,3.4,6.0
2025-04,人力行政,武汉,7,11104.0,4.4,0,4,0,40,45,986886.0,235309.0,3.6,7.0
2025-04,人力行政,广州,11,23881.0,2.4,0,0,1,30,7,1011373.0,411496.0,4.7,11.0
2025-04,人力行政,南京,11,15323.0,3.3,0,3,0,20,78,491614.0,275308.0,4.8,11.0
2025-04,人力行政,西安,6,10405.0,3.0,0,0,0,17,46,622585.0,161975.0,3.3,6.0
2025-04,人力行政,新加坡,5,3344.0,5.0,0,5,0,40,17,295862.0,52577.0,3.9,2.5
2025-04,人力行政,东京,7,6708.0,5.1,0,0,0,9,18,518204.0,122388.0,4.7,3.5
2025-04,人力行政,伦敦,5,1382.0,2.8,0,1,0,15,30,31216.0,29626.0,3.3,2.5
2025-04,财务管理,北京,20,15066.0,5.8,0,2,0,22,118,1420545.0,302059.0,5.0,20.0
2025-04,财务管理,上海,20,39771.0,5.3,0,1,1,27,106,1834622.0,760706.0,3.4,20.0
2025-04,财务管理,深圳,15,10144.0,1.2,0,0,1,28,35,433496.0,188357.0,3.4,5.0
2025-04,财务管理,杭州,11,31390.0,1.3,0,1,1,30,88,2518789.0,574699.0,4.6,11.0
2025-04,财务管理,成都,10,17981.0,2.9,0,0,0,15,6,1023580.0,358578.0,2.6,5.0
2025-04,财务管理,武汉,11,6251.0,1.4,0,4,0,15,8,136749.0,113925.0,4.2,5.5
2025-04,财务管理,广州,10,14108.0,6.2,0,4,0,14,41,1294539.0,227077.0,2.5,10.0
2025-04,财务管理,南京,7,3398.0,7.9,0,5,0,0,39,117312.0,72278.0,4.0,3.5
2025-04,财务管理,西安,8,5504.0,7.1,0,1,0,39,43,471649.0,91074.0,2.8,4.0
2025-04,财务管理,新加坡,4,2707.0,7.1,0,4,0,5,10,245050.0,55608.0,2.7,4.0
2025-04,财务管理,东京,5,1562.0,1.9,0,1,0,9,7,113636.0,31084.0,4.1,2.5
2025-04,财务管理,伦敦,4,3578.0,7.1,0,5,0,11,1,278751.0,63658.0,4.7,2.0
2025-05,研发中心,北京,118,29785.0,8.1,6,10,3,25,153,2376382.0,515656.0,3.9,29.5
2025-05,研发中心,上海,112,15361.0,1.5,4,4,4,13,654,1200717.0,314772.0,4.0,22.4
2025-05,研发中心,深圳,101,22529.0,6.7,5,8,10,14,637,730805.0,364049.0,4.9,5.6
2025-05,研发中心,杭州,78,24813.0,2.2,4,9,4,21,119,2244005.0,443479.0,4.2,3.7
2025-05,研发中心,成都,61,7926.0,3.4,4,7,6,0,18,526103.0,146936.0,4.2,4.1
2025-05,研发中心,武汉,45,11864.0,7.4,1,0,2,26,78,1053549.0,241030.0,4.0,45.0
2025-05,研发中心,广州,68,13454.0,7.7,1,5,5,24,237,921564.0,290267.0,4.3,4.2
2025-05,研发中心,南京,44,13519.0,2.9,1,2,4,8,243,495029.0,209278.0,4.5,5.5
2025-05,研发中心,西安,36,6482.0,3.1,2,4,1,12,261,233689.0,122533.0,2.6,18.0
2025-05,研发中心,新加坡,27,3949.0,2.3,1,1,0,30,152,74785.0,74561.0,4.6,3.9
2025-05,研发中心,东京,15,6288.0,2.5,0,0,0,16,5,548495.0,121144.0,2.5,15.0
2025-05,研发中心,伦敦,12,1719.0,8.2,0,2,1,27,10,161327.0,31445.0,2.7,4.0
2025-05,产品设计,北京,45,28776.0,4.1,3,7,2,31,26,1188424.0,487142.0,4.5,11.2
2025-05,产品设计,上海,41,34108.0,2.5,3,5,0,36,60,1112089.0,619663.0,4.0,5.1
2025-05,产品设计,深圳,39,30897.0,5.4,1,6,4,18,85,1626748.0,657088.0,3.9,7.8
2025-05,产品设计,杭州,27,23188.0,6.2,1,0,2,20,76,1264693.0,364899.0,4.1,3.9
2025-05,产品设计,成都,22,19690.0,4.0,0,0,1,26,117,1455360.0,416585.0,4.8,22.0
2025-05,产品设计,武汉,22,12142.0,8.0,1,5,1,31,59,1051697.0,196719.0,4.9,22.0
2025-05,产品设计,广州,21,23074.0,5.4,0,4,2,2,13,737339.0,357557.0,4.1,10.5
2025-05,产品设计,南京,18,6788.0,2.2,0,0,0,20,46,196844.0,133160.0,2.8,6.0
2025-05,产品设计,西安,14,9666.0,4.1,0,0,0,1,21,446198.0,216511.0,4.1,14.0
2025-05,产品设计,新加坡,9,2384.0,7.7,0,4,0,22,20,104154.0,41939.0,3.6,4.5
2025-05,产品设计,东京,8,3507.0,5.7,0,2,0,20,3,289767.0,70079.0,2.9,8.0
2025-05,产品设计,伦敦,10,5079.0,7.1,0,5,0,12,12,205024.0,85202.0,2.5,10.0
2025-05,销售业务,北京,77,16744.0,2.5,3,6,8,36,296,892763.0,328149.0,4.0,77.0
2025-05,销售业务,上海,75,28609.0,6.5,3,3,3,30,73,648570.0,501319.0,2.6,18.8
2025-05,销售业务,深圳,63,13831.0,4.3,2,0,6,24,363,823458.0,264100.0,3.8,3.5
2025-05,销售业务,杭州,50,10505.0,1.9,2,7,4,30,316,834563.0,186510.0,4.9,5.6
2025-05,销售业务,成都,42,10158.0,6.4,1,4,1,16,92,967147.0,197496.0,4.1,42.0
2025-05,销售业务,武汉,30,11612.0,7.8,1,6,1,32,0,994440.0,199372.0,2.7,7.5
2025-05,销售业务,广州,41,17687.0,7.8,2,4,3,7,4,1453004.0,367173.0,4.9,13.7
2025-05,销售业务,南京,23,3235.0,8.3,1,5,1,24,44,233930.0,65538.0,4.8,7.7
2025-05,销售业务,西安,28,7793.0,1.7,0,0,3,4,72,406489.0,135432.0,3.7,3.5
2025-05,销售业务,新加坡,15,2850.0,3.5,0,2,0,26,8,152757.0,47678.0,2.7,5.0
2025-05,销售业务,东京,11,2030.0,6.5,0,0,0,30,51,193405.0,37833.0,2.6,5.5
2025-05,销售业务,伦敦,9,4103.0,1.5,0,4,0,17,15,347753.0,67668.0,3.0,9.0
2025-05,运营服务,北京,55,28904.0,7.8,3,5,1,11,196,957491.0,588754.0,4.8,13.8
2025-05,运营服务,上海,52,40230.0,7.8,2,2,1,32,103,864801.0,662250.0,2.7,13.0
2025-05,运营服务,深圳,44,34427.0,1.4,2,0,1,32,209,3229073.0,649763.0,4.0,11.0
2025-05,运营服务,杭州,33,16223.0,4.9,0,2,1,8,189,1337565.0,319650.0,4.2,11.0
2025-05,运营服务,成都,31,17533.0,3.6,1,2,0,2,165,1607472.0,328041.0,3.6,6.2
2025-05,运营服务,武汉,26,16910.0,7.2,1,4,2,6,34,1003306.0,266966.0,5.0,6.5
2025-05,运营服务,广州,31,23324.0,6.9,0,0,0,38,194,1022143.0,372101.0,4.6,5.2
2025-05,运营服务,南京,21,13281.0,4.6,1,4,1,6,54,516867.0,215074.0,4.9,10.5
2025-05,运营服务,西安,14,9414.0,6.2,0,0,0,13,70,631934.0,166360.0,3.0,3.5
2025-05,运营服务,新加坡,13,3965.0,7.3,0,3,0,32,41,171295.0,76069.0,4.7,4.3
2025-05,运营服务,东京,12,5950.0,8.1,0,0,0,3,39,218627.0,124294.0,3.7,4.0
2025-05,运营服务,伦敦,11,5223.0,5.4,0,2,1,0,50,109811.0,109258.0,3.9,11.0
2025-05,市场营销,北京,40,30057.0,1.6,2,2,1,36,269,1886348.0,466765.0,4.8,5.0
2025-05,市场营销,上海,40,25132.0,1.6,3,2,2,1,83,2353321.0,425808.0,3.0,5.7
2025-05,市场营销,深圳,36,20915.0,3.7,1,1,1,34,157,541446.0,436038.0,4.8,4.5
2025-05,市场营销,杭州,24,25994.0,2.2,0,1,0,22,133,2003007.0,492973.0,3.2,4.0
2025-05,市场营销,成都,16,9621.0,1.8,0,2,0,6,32,677270.0,155712.0,4.4,5.3
2025-05,市场营销,武汉,16,12840.0,3.5,1,4,0,19,104,930318.0,199381.0,4.2,4.0
2025-05,市场营销,广州,26,6305.0,1.2,0,5,1,37,190,354332.0,97750.0,4.0,4.3
2025-05,市场营销,南京,15,14974.0,6.4,0,4,0,12,110,845828.0,236576.0,2.6,7.5
2025-05,市场营销,西安,12,2500.0,3.4,0,0,0,35,43,231165.0,55350.0,5.0,12.0
2025-05,市场营销,新加坡,8,3080.0,1.7,0,0,0,38,2,115803.0,49220.0,2.9,4.0
2025-05,市场营销,东京,10,6038.0,4.3,0,4,0,39,64,472055.0,101491.0,3.1,10.0
2025-05,客户成功,北京,34,27348.0,1.9,1,4,1,37,0,1959433.0,511542.0,5.0,34.0
2025-05,客户成功,上海,29,34180.0,4.0,2,7,3,3,200,2290270.0,565515.0,4.2,7.2
2025-05,客户成功,深圳,27,15183.0,4.0,1,2,0,24,71,460043.0,315829.0,3.8,9.0
2025-05,客户成功,杭州,23,9261.0,3.1,0,4,2,27,160,688610.0,205792.0,4.2,3.8
2025-05,客户成功,成都,20,7940.0,2.3,0,2,2,37,42,517270.0,158362.0,3.1,10.0
2025-05,客户成功,武汉,14,17233.0,8.0,0,4,1,18,51,337201.0,313178.0,4.5,7.0
2025-05,客户成功,广州,22,9534.0,3.9,1,5,1,33,42,455952.0,207318.0,4.7,3.7
2025-05,客户成功,南京,9,5386.0,8.3,0,0,0,21,71,487972.0,89935.0,4.7,9.0
2025-05,客户成功,西安,8,9055.0,3.2,0,2,0,3,38,266912.0,146328.0,2.9,4.0
2025-05,客户成功,新加坡,8,4377.0,4.3,0,0,0,19,31,87881.0,89440.0,3.6,4.0
2025-05,客户成功,东京,9,6194.0,7.7,0,0,1,22,27,146167.0,104830.0,4.3,9.0
2025-05,客户成功,伦敦,8,2221.0,3.9,0,1,0,30,23,92838.0,45791.0,4.7,8.0
2025-05,人力行政,北京,25,26868.0,6.9,0,5,2,6,34,2063924.0,508683.0,3.6,25.0
2025-05,人力行政,上海,19,17427.0,6.4,1,6,1,36,73,1209090.0,369764.0,3.8,3.8
2025-05,人力行政,深圳,18,28596.0,1.5,1,0,0,29,88,1410693.0,458446.0,2.5,18.0
2025-05,人力行政,杭州,19,16618.0,7.3,0,3,1,25,128,1545289.0,316481.0,2.6,9.5
2025-05,人力行政,成都,11,12513.0,8.1,0,4,0,40,68,946669.0,270881.0,2.7,11.0
2025-05,人力行政,武汉,5,8177.0,2.0,0,0,0,32,26,708737.0,143062.0,4.4,5.0
2025-05,人力行政,广州,9,12954.0,5.4,0,0,0,9,30,428286.0,210872.0,5.0,4.5
2025-05,人力行政,南京,9,12749.0,6.1,0,5,0,21,49,915188.0,279976.0,3.3,9.0
2025-05,人力行政,西安,8,9612.0,1.7,0,0,0,34,53,337251.0,185120.0,4.6,4.0
2025-05,人力行政,新加坡,3,3747.0,7.5,0,0,0,20,2,285658.0,82585.0,4.3,1.5
2025-05,人力行政,东京,6,1270.0,5.3,0,3,0,16,13,80234.0,28080.0,3.8,3.0
2025-05,人力行政,伦敦,7,3739.0,3.0,0,3,0,3,10,99597.0,68356.0,4.4,3.5
2025-05,财务管理,北京,14,13946.0,5.1,0,0,1,5,32,919535.0,273924.0,4.8,3.5
2025-05,财务管理,上海,14,36656.0,4.7,0,3,1,35,89,1197444.0,663015.0,2.7,14.0
2025-05,财务管理,深圳,16,14389.0,2.8,1,5,1,19,72,921529.0,250069.0,4.3,8.0
2025-05,财务管理,杭州,9,11629.0,5.9,0,5,0,17,43,936162.0,214435.0,4.9,9.0
2025-05,财务管理,成都,6,18198.0,8.0,0,0,0,0,38,1718748.0,319404.0,2.6,3.0
2025-05,财务管理,武汉,11,10502.0,4.3,0,0,0,34,20,742833.0,207512.0,4.6,5.5
